occupation_id,task_id,type,mode,environment
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,bc79b47c-111a-5fb3-b810-7f2d14f2fc51,Supplemental,Process/Method,Indoors (Office/Lab)
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,cfee0d67-4e8b-585b-a465-0e213603e32c,Supplemental,Process/Method,Indoors (Office/Lab)
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,93f3b341-5223-5e6a-b875-52e34b403f56,Supplemental,Process/Method,Indoors (Office/Lab)
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,c48695dd-dcb1-54f5-9838-1ea0aa16f451,Supplemental,Process/Method,Indoors (Office/Lab)
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,87bba15d-0c63-5776-b700-c51c73f3f652,Supplemental,Software/Technology,Indoors (Office/Lab)
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,b76a2950-d92e-5d8f-b455-5dfcc3a0c247,Supplemental,Software/Technology,Team-Oriented
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,6cea9002-58bc-5a2a-97f8-fb0f03a5e7d3,Supplemental,Communication,Team-Oriented
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,93e61d84-f384-531f-a7ba-28ca4bdd2a3c,Core,Process/Method,Team-Oriented
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,29e296a7-92ce-5bf6-8ace-5ea07de67a92,Supplemental,Process/Method,Team-Oriented
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,e2f7b612-9b61-527e-96d6-b5baaca8635e,Supplemental,Software/Technology,Indoors (Office/Lab)
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,c0861548-86e6-590a-a6e7-3fa4d6d747f9,Supplemental,Software/Technology,Indoors (Office/Lab)
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,7f0d091d-421b-53f5-b18f-cf3fd8a84736,Supplemental,Communication,Team-Oriented
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,8f07f193-45c4-54c3-a285-8a914f22ac39,Supplemental,Software/Technology,Team-Oriented
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,b6178648-ba6d-5677-bcb9-e068090bf6f6,Supplemental,Process/Method,Indoors (Office/Lab)
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,8a1e9903-6d4e-5b1f-b839-11c603b3e42f,Supplemental,Communication,Public-Facing
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,292395c5-5925-524f-a35e-48c3d058052b,Supplemental,Communication,Team-Oriented
6d4fa8e2-8166-532e-9253-804dc6e97feb,f3ff471e-bac5-50c1-bc0b-60e054e76244,Core,Physical Tool,Indoors (Office/Lab)
6d4fa8e2-8166-532e-9253-804dc6e97feb,990a13d3-c35a-5bda-9432-4f690e81a0ef,Core,Physical Tool,Indoors (Office/Lab)
6d4fa8e2-8166-532e-9253-804dc6e97feb,d6840f03-150c-5992-b61a-4748d1060b4c,Core,Physical Tool,Indoors (Office/Lab)
6d4fa8e2-8166-532e-9253-804dc6e97feb,c48695dd-dcb1-54f5-9838-1ea0aa16f451,Supplemental,Process/Method,Indoors (Office/Lab)
6d4fa8e2-8166-532e-9253-804dc6e97feb,b183e226-5dc9-5253-aa00-72316848a709,Core,Physical Tool,Indoors (Office/Lab)
6d4fa8e2-8166-532e-9253-804dc6e97feb,9cae64d5-a65a-516e-b94a-62f5f84e9b65,Supplemental,Communication,Team-Oriented
6d4fa8e2-8166-532e-9253-804dc6e97feb,93f3b341-5223-5e6a-b875-52e34b403f56,Supplemental,Process/Method,Indoors (Office/Lab)
6d4fa8e2-8166-532e-9253-804dc6e97feb,eea0bd83-4747-537a-966d-74444747ad7d,Supplemental,Process/Method,Indoors (Office/Lab)
6d4fa8e2-8166-532e-9253-804dc6e97feb,bc79b47c-111a-5fb3-b810-7f2d14f2fc51,Supplemental,Process/Method,Indoors (Office/Lab)
6d4fa8e2-8166-532e-9253-804dc6e97feb,ec62295a-a0ef-5dc2-b668-400110bd3ca3,Core,Physical Tool,Indoors (Office/Lab)
6d4fa8e2-8166-532e-9253-804dc6e97feb,d823d004-3638-51e5-bee2-9f1d00cc131c,Core,Communication,Indoors (Office/Lab)
ef1189c9-79cb-59d2-9001-52ccf999f58c,a10b2052-c615-5153-8b3e-58920ef18ae3,Core,Communication,Team-Oriented
ef1189c9-79cb-59d2-9001-52ccf999f58c,653f3394-d9bb-5a8f-aa35-09eed027baf6,Core,Process/Method,Independent
ef1189c9-79cb-59d2-9001-52ccf999f58c,6c28f48a-4fcd-5314-a2ab-501234008a2b,Core,Communication,Team-Oriented
ef1189c9-79cb-59d2-9001-52ccf999f58c,e5be06c4-07e9-5996-a08a-7398473189ea,Core,Communication,Team-Oriented
ef1189c9-79cb-59d2-9001-52ccf999f58c,f43df6bc-fae8-5688-848e-a2b120936b6c,Core,Process/Method,Outdoors
ef1189c9-79cb-59d2-9001-52ccf999f58c,ba1598d9-941a-5ea1-8649-4648c7cb3e38,Core,Process/Method,Independent
ef1189c9-79cb-59d2-9001-52ccf999f58c,0a96ee8a-bc30-55c5-93cf-1f19d91ecdf3,Core,Process/Method,Team-Oriented
ef1189c9-79cb-59d2-9001-52ccf999f58c,23c144fa-da11-5f20-b860-0d14bebdd90a,Core,Process/Method,Independent
ef1189c9-79cb-59d2-9001-52ccf999f58c,36980296-ed74-5b0e-941a-a794694c2c8a,Core,Communication,Independent
ef1189c9-79cb-59d2-9001-52ccf999f58c,910bd7e9-007a-548c-9cdb-40e17caf4a1e,Core,Communication,Outdoors
ef1189c9-79cb-59d2-9001-52ccf999f58c,762554aa-d37c-508e-928f-67855790a572,Core,Process/Method,Team-Oriented
ef1189c9-79cb-59d2-9001-52ccf999f58c,86d71d91-2878-5085-bd33-5600f9bc2765,Core,Communication,Public-Facing
ef1189c9-79cb-59d2-9001-52ccf999f58c,9022dcee-5de6-5df9-8de4-cfb7ac8e2d9d,Core,Communication,Outdoors
ef1189c9-79cb-59d2-9001-52ccf999f58c,30d28d72-9f88-5b36-8436-6bda1ef61a02,Core,Physical Tool,Outdoors
ef1189c9-79cb-59d2-9001-52ccf999f58c,8f790d10-ea7e-5fd0-a207-82bb4e70563a,Core,Process/Method,Indoors (Office/Lab)
ef1189c9-79cb-59d2-9001-52ccf999f58c,af36510d-8e6a-58c4-9b67-a41d3b4a8331,Core,Communication,Team-Oriented
ef1189c9-79cb-59d2-9001-52ccf999f58c,130c0796-a211-5200-9769-8487104e9e7c,Core,Communication,Indoors (Office/Lab)
ef1189c9-79cb-59d2-9001-52ccf999f58c,6bfbfcbe-59d4-5663-ada4-b1682730485e,Core,Communication,Team-Oriented
ef1189c9-79cb-59d2-9001-52ccf999f58c,ea677dd8-4322-5ac2-a98e-195db6dc648f,Core,Communication,Team-Oriented
ef1189c9-79cb-59d2-9001-52ccf999f58c,b9889dda-cb32-5b31-b82a-5bf03ae2e364,Core,Process/Method,Team-Oriented
ef1189c9-79cb-59d2-9001-52ccf999f58c,1f97b6e8-52c5-5333-aa99-79457c64b065,Core,Software/Technology,Team-Oriented
ef1189c9-79cb-59d2-9001-52ccf999f58c,799089fd-0fa1-5eeb-b89d-3d1a0f09f2be,Core,Communication,Indoors (Office/Lab)
ef1189c9-79cb-59d2-9001-52ccf999f58c,0db0506a-93d0-54ff-b3e9-ab19e9f39c45,Core,Communication,Public-Facing
ef1189c9-79cb-59d2-9001-52ccf999f58c,6e4858c2-9f5e-5f22-817c-9abb0a2b3232,Core,Software/Technology,Outdoors
ef1189c9-79cb-59d2-9001-52ccf999f58c,ab34abcb-33b1-53ba-89b7-3bab149e138a,Core,Communication,Independent
ef1189c9-79cb-59d2-9001-52ccf999f58c,7d197044-05d6-5795-b9a5-f105cb460ae2,Core,Process/Method,Public-Facing
ef1189c9-79cb-59d2-9001-52ccf999f58c,9f2fce0c-6b0c-5bb2-8aa8-f1782ae6ec22,Core,Process/Method,Indoors (Office/Lab)
ef1189c9-79cb-59d2-9001-52ccf999f58c,82d27b0c-27a0-5bcd-a982-8a5e5e3cfa69,Supplemental,Physical Action,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,d869dc3e-5346-5b7c-9242-72efcde31547,Core,Software/Technology,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,3f0c9020-3e2e-50fa-9d61-de6f221eade6,Core,Communication,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,92742cc4-ead2-5dd8-8038-00ffc96401b7,Core,Software/Technology,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,b525d96a-8a53-517c-8bb5-e3dda482b682,Core,Software/Technology,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,8ac241fd-7793-5db9-aa0d-714ab9d4e5cc,Core,Software/Technology,Public-Facing
61742852-db25-5ff9-bcd9-9038f3891dee,4ebc86c5-c493-579a-aa40-fdcd87647a9e,Core,Software/Technology,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,2da9cdc2-1a00-5ea9-b1a5-897aea81a3cb,Core,Software/Technology,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,8349ae70-ca17-5b42-a21d-a6305d6ed8d8,Core,Software/Technology,Independent
61742852-db25-5ff9-bcd9-9038f3891dee,49935079-df36-50de-aafb-9f2bb75c8173,Core,Software/Technology,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,d6a1d31c-ee19-5833-affb-135bd3732821,Core,Software/Technology,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,c2216792-39c9-5e46-8131-4fa14addde5e,Core,Software/Technology,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,8220e0cc-979c-5405-8c26-1bf1ad815925,Core,Software/Technology,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,29d4f874-a4fb-5ac1-b470-220ad208da8c,Core,Software/Technology,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,0863d494-6b3c-5b65-9280-d251e3ed73de,Core,Software/Technology,Team-Oriented
61742852-db25-5ff9-bcd9-9038f3891dee,8d94dfa8-97b2-554c-a825-d06a57e9d236,Core,Software/Technology,Indoors (Office/Lab)
61742852-db25-5ff9-bcd9-9038f3891dee,6cdde72a-6aa8-5322-a90b-90b15c3d576e,Core,Software/Technology,Indoors (Office/Lab)
61742852-db25-5ff9-bcd9-9038f3891dee,29aed555-8416-56ed-b200-a918de639117,Supplemental,Software/Technology,Team-Oriented
37d12d9d-555b-5154-95e9-6ea6e253b71d,1c22f79c-143a-52ac-840e-ecac2b843b0e,Core,Communication,Public-Facing
37d12d9d-555b-5154-95e9-6ea6e253b71d,09fb6643-2422-57ce-a826-33d711f65d32,Core,Physical Action,Team-Oriented
37d12d9d-555b-5154-95e9-6ea6e253b71d,5b18601c-a470-5f90-8798-7465573e53b1,Core,Communication,Team-Oriented
37d12d9d-555b-5154-95e9-6ea6e253b71d,fb0c486c-5e88-5cd2-8e93-0f72402a9e88,Core,Communication,Public-Facing
37d12d9d-555b-5154-95e9-6ea6e253b71d,3d39790a-46ba-528b-b7e4-01c8cccc4a6f,Core,Process/Method,Team-Oriented
37d12d9d-555b-5154-95e9-6ea6e253b71d,1404a0cc-85f2-5456-844f-17bfd10ea8b8,Core,Communication,Team-Oriented
37d12d9d-555b-5154-95e9-6ea6e253b71d,98110229-ee06-597e-af8c-af1c7d4e734c,Core,Process/Method,Indoors (Office/Lab)
37d12d9d-555b-5154-95e9-6ea6e253b71d,b9112130-c9d4-520a-a702-5f15a9bda104,Core,Communication,Public-Facing
37d12d9d-555b-5154-95e9-6ea6e253b71d,5d833d23-e57b-5de5-84e1-f661e5bc4e29,Core,Software/Technology,Team-Oriented
37d12d9d-555b-5154-95e9-6ea6e253b71d,5ebc866d-a854-5c56-aaaf-f7f9220334ae,Core,Communication,Team-Oriented
37d12d9d-555b-5154-95e9-6ea6e253b71d,9fd4abd5-7f4d-5820-ba45-13a582babca4,Core,Process/Method,Team-Oriented
37d12d9d-555b-5154-95e9-6ea6e253b71d,875b7baa-d905-5334-b99b-f87c3719da4a,Core,Process/Method,Team-Oriented
37d12d9d-555b-5154-95e9-6ea6e253b71d,0cea4eac-d87c-5922-be9c-44cc2320298b,Core,Process/Method,Team-Oriented
37d12d9d-555b-5154-95e9-6ea6e253b71d,5091cc8b-e54c-5caa-96dd-e2ff59da839a,Core,Communication,Public-Facing
37d12d9d-555b-5154-95e9-6ea6e253b71d,7d5c3000-98ea-5e16-8584-6da8dd425108,Core,Process/Method,Independent
37d12d9d-555b-5154-95e9-6ea6e253b71d,3e84b40b-fbfa-5623-aa08-375c5a1b2468,Core,Communication,Team-Oriented
37d12d9d-555b-5154-95e9-6ea6e253b71d,561ef3e1-547a-5508-9225-81e9bebc64d0,Core,Process/Method,Team-Oriented
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,2279d662-04dc-58ae-8de4-3ada0ac1b9e0,Core,Communication,Team-Oriented
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,2e0e2246-8e6e-5ddf-b9ff-23223ebcd629,Core,Process/Method,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,17420b38-bef9-5132-ad26-2ed76fda549e,Supplemental,Communication,Team-Oriented
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,0063679d-4af9-527a-8bb8-cb42916626b1,Core,Process/Method,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,f7d89cd9-7805-5aee-9cb1-a133aca95458,Core,Process/Method,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,51194ee4-8761-51d7-8e79-5487daba14b3,Core,Process/Method,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,36bea85a-3032-5b54-9ca3-d90cac85f71f,Core,Communication,Team-Oriented
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,b1296e19-0f05-5909-a0c4-60369442ca7a,Supplemental,Physical Tool,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,eaef1d94-0d7f-5c6f-bd47-bb29941568b1,Core,Communication,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,fe2eada3-73a4-5e80-b857-b475a7fee0de,Supplemental,Communication,Team-Oriented
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,eaf04b6e-88ad-5b97-a9d5-d2653e9f0fc9,Core,Theory/Concept,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,e5cea78e-6e1a-5b14-bbe2-e82840a346b2,Core,Process/Method,Team-Oriented
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,7be5d089-63cc-57b2-b192-1515f8432284,Core,Communication,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,0763fa2a-6973-5585-b2b7-2bc3d4e09b94,Core,Theory/Concept,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,e92123e8-1e77-5e6d-a98b-bd3204130e23,Core,Process/Method,Team-Oriented
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,1f303584-3280-5ac2-ac13-78b734cd5bdb,Core,Communication,Team-Oriented
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,c1727289-ab23-5a31-9873-6e46b9753496,Core,Software/Technology,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,997ceea6-d7d2-576c-a141-6b50005982fa,Core,Communication,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,f1331538-8ee0-5498-8146-f41a056449e4,Supplemental,Software/Technology,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,b0e36d53-804a-5689-aa5e-9709c915b1fb,Core,Software/Technology,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,769750da-3b8c-5934-a3dc-e25f88b18661,Core,Communication,Indoors (Office/Lab)
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,c299890e-822a-5340-ab56-dc7e9d1575d9,Core,Theory/Concept,Indoors (Office/Lab)
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,c8a95649-30fb-523b-844b-62e4be310a6b,Core,Process/Method,Public-Facing
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,167c3aa3-4143-5b9f-8a9b-b870880706f0,Core,Process/Method,Team-Oriented
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,40762ef3-9dba-5570-bc21-036220809a62,Core,Process/Method,Independent
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,7aba60c9-cb04-58d5-8c28-78346eb799d0,Core,Process/Method,Team-Oriented
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,ab9dbaa4-c532-50c5-951c-8553a9dbe189,Core,Process/Method,Team-Oriented
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,f980a34b-9583-501f-bd3b-b0c9c83f3cd3,Core,Process/Method,Indoors (Office/Lab)
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,24b70e98-bcfb-5b32-9aac-2aed3955f01a,Core,Communication,Public-Facing
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,fa427369-088b-5cb3-b190-3198d0a87049,Core,Process/Method,Independent
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,0c27fb32-fa5d-5529-8bef-07cf134e5dc1,Core,Communication,Public-Facing
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,24927723-a54c-51bc-8fe7-84a70bfb4293,Core,Communication,Public-Facing
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,9a35aae0-01e1-5f2a-86db-0fc437e52118,Core,Communication,Team-Oriented
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,2b805f45-7915-5a9a-8756-4caba819177f,Core,Software/Technology,Independent
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,78495fca-25ed-5a7f-be01-55a233deab3f,Core,Communication,Team-Oriented
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,3685284a-0eae-58ef-b045-d61ef4f17ff8,Core,Process/Method,Public-Facing
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,a3b92888-ff5e-5870-8cb0-d076b1907400,Core,Communication,Public-Facing
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,10ee951c-55b1-525c-8b7e-9f0229da6913,Core,Process/Method,Team-Oriented
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,9ba6a1ae-2a7a-5b14-b5f3-530f7e45bae2,Core,Process/Method,Team-Oriented
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,ce501786-dc3d-52d5-9a82-444cfd7e8f93,Core,Process/Method,Public-Facing
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,bb44a0ba-0a6c-59c0-b3b1-b070c2f37b66,Core,Communication,Public-Facing
ef3c9e67-c23d-5b85-955b-0ff36bfcac97,5b32527e-b373-5478-b6a9-9b848e5300bb,Core,Process/Method,Team-Oriented
ed96fdee-0418-57d5-844b-f8bb3e222d2b,439e6834-b1ca-5a3a-bdcc-c169406bc6b4,Core,Process/Method,Indoors (Office/Lab)
ed96fdee-0418-57d5-844b-f8bb3e222d2b,005158fa-76dd-501e-a18f-7485435f9bb1,Core,Physical Tool,Team-Oriented
ed96fdee-0418-57d5-844b-f8bb3e222d2b,b5f75337-46ef-5200-8d26-f36761d39861,Core,Process/Method,Indoors (Office/Lab)
ed96fdee-0418-57d5-844b-f8bb3e222d2b,be3f41aa-9a62-521e-8498-0bea3048f90d,Core,Process/Method,Team-Oriented
ed96fdee-0418-57d5-844b-f8bb3e222d2b,8c45a386-b1f2-54f9-980a-a31663b346da,Core,Communication,Team-Oriented
ed96fdee-0418-57d5-844b-f8bb3e222d2b,5bce15e4-ce64-5285-9067-87a15918528a,Core,Software/Technology,Indoors (Office/Lab)
ed96fdee-0418-57d5-844b-f8bb3e222d2b,e8832d97-7cef-52d0-908c-977d8519b6b6,Supplemental,Process/Method,Indoors (Office/Lab)
ed96fdee-0418-57d5-844b-f8bb3e222d2b,b739b6ec-ffba-52e8-9438-d177b240af02,Supplemental,Process/Method,Team-Oriented
ed96fdee-0418-57d5-844b-f8bb3e222d2b,e4582d0e-5a0d-57cb-aa3a-f84827d6225a,Core,Process/Method,Indoors (Office/Lab)
ed96fdee-0418-57d5-844b-f8bb3e222d2b,d1bc779b-bbee-54b2-aeae-a4a3d769b8f7,Core,Theory/Concept,Indoors (Office/Lab)
ed96fdee-0418-57d5-844b-f8bb3e222d2b,12e5ced1-147f-5858-b727-60456d2d99a6,Core,Process/Method,Team-Oriented
ed96fdee-0418-57d5-844b-f8bb3e222d2b,ba027fd6-0331-5011-95e3-d6faeaca2580,Core,Process/Method,Indoors (Office/Lab)
ed96fdee-0418-57d5-844b-f8bb3e222d2b,ac60e168-4b05-59cb-b386-758668d45853,Core,Communication,Team-Oriented
ed96fdee-0418-57d5-844b-f8bb3e222d2b,2e00361d-e2d2-59ce-9836-c9d85560cf1a,Core,Process/Method,Outdoors
ed96fdee-0418-57d5-844b-f8bb3e222d2b,60a31c77-0a65-5a72-8213-fdd41b41df15,Core,Process/Method,Indoors (Office/Lab)
ed96fdee-0418-57d5-844b-f8bb3e222d2b,a429fe7d-aae5-5365-8cd6-4a8388df4c6b,Core,Process/Method,Independent
ed96fdee-0418-57d5-844b-f8bb3e222d2b,e546e5ba-ce2b-5095-b0a0-f330bde44495,Core,Process/Method,Indoors (Office/Lab)
ed96fdee-0418-57d5-844b-f8bb3e222d2b,32ecdf40-37c0-5074-af98-02c718c092fb,Core,Process/Method,Independent
ed96fdee-0418-57d5-844b-f8bb3e222d2b,818650e5-cfe4-530d-8793-256ca7c7fe09,Core,Process/Method,Independent
ed96fdee-0418-57d5-844b-f8bb3e222d2b,1be357b9-5774-5632-8d68-5e1ad2aba0f4,Core,Process/Method,Indoors (Office/Lab)
ed96fdee-0418-57d5-844b-f8bb3e222d2b,bffd1256-d458-5827-9cd6-d4f33c9080b0,Supplemental,Process/Method,Independent
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,ec1f6bd1-1d9f-585a-ab14-11f02d6c770f,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,a69c2c93-59dc-5b95-8061-75d1add1fc9d,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,33b3d386-02ac-59d3-b6f3-fa61bfecbac5,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,8982a819-183b-5851-a675-d1dba883ca08,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,5c2f43b5-dbba-582b-998c-0d0a566d5aa1,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,c84c9c9d-ca79-504c-bb0d-ef51b68ed816,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,f1b5b805-d600-5bc6-89f8-89224def2ce6,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,cc54a411-a9ce-5948-b073-2a732fd0a7d6,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,5a056a0a-7256-597b-93f5-f742395f38fa,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,6f914f98-66b0-52f8-a5cb-a3e830156fab,Core,Process/Method,Independent
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,dbf6a6a7-4f40-5b47-b24b-bf1965c786d3,Core,Process/Method,Team-Oriented
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,fd4fd592-9d7a-5177-ab96-dd9092cd9211,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,3b837e4b-8a4e-5c0c-93ee-1da4149627a8,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,45d7341d-8459-599f-a91b-fff374cd3b22,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,bc31b69c-6a29-54ca-919b-a440fd89f128,Core,Communication,Team-Oriented
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,843db378-5c20-5bb1-a11d-c76a3520b53c,Core,Software/Technology,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,598732a8-970c-5765-96f3-1e2031ddcbc5,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,ba40aa35-de3d-5f1a-9b3f-286d1d33598c,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,f5e37266-efa9-5547-8f9a-3a8887f0898b,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,0e199950-5b3b-5158-814b-1a5dc9c2816e,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,2eff7877-2050-5ba1-8cc9-65aee53ce80f,Core,Physical Tool,Team-Oriented
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,e7ad716d-0a2e-5881-b806-6f3e54ba4fa4,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,c5f2af73-b535-5f49-9d9f-c7630dba73e6,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,32808f04-d3a3-547a-9cbe-fe9e84d432dc,Core,Communication,Team-Oriented
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,23f10472-a566-5e5e-b573-9fe970480b06,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,414dd49e-07af-503f-b71a-68069961c7ea,Core,Process/Method,Indoors (Office/Lab)
0172ec05-a2d1-510c-9c83-00a54f8eb2ce,bc7cde4f-cf2a-50b3-b930-62036366ae4e,Core,Process/Method,Indoors (Office/Lab)
19b197e2-8f84-5dfd-8b57-13234211adbf,8926c3be-ce8e-584b-806e-49b531d2b0f5,Core,Physical Action,Outdoors
19b197e2-8f84-5dfd-8b57-13234211adbf,71b4248d-2824-54a9-8ad2-90f0925a44e4,Core,Physical Tool,Outdoors
19b197e2-8f84-5dfd-8b57-13234211adbf,428bfa63-ea19-5c95-8d18-349c6e231fd6,Core,Communication,Outdoors
19b197e2-8f84-5dfd-8b57-13234211adbf,b6f0564b-cf26-5d29-98bb-6a192391f686,Core,Physical Tool,Outdoors
19b197e2-8f84-5dfd-8b57-13234211adbf,c79f7136-ef32-5bf9-8f17-e15a2bc7fd34,Core,Physical Tool,Outdoors
19b197e2-8f84-5dfd-8b57-13234211adbf,907bf067-d79d-5ff8-ae6b-236fc4ca8980,Core,Physical Tool,Outdoors
19b197e2-8f84-5dfd-8b57-13234211adbf,9c83468a-f005-59e0-bd91-38f41faf1e00,Core,Software/Technology,Outdoors
19b197e2-8f84-5dfd-8b57-13234211adbf,082bcc93-fc91-5e3f-9318-46713307d8c4,Core,Process/Method,Outdoors
19b197e2-8f84-5dfd-8b57-13234211adbf,2bef8672-2ed0-579c-9202-b05f48f252dd,Core,Software/Technology,Outdoors
19b197e2-8f84-5dfd-8b57-13234211adbf,c8760698-cdbd-5476-ab1f-af2668cf5a61,Core,Process/Method,Outdoors
19b197e2-8f84-5dfd-8b57-13234211adbf,3aab8ab1-ab5d-5df1-88df-068a0a39c3a0,Core,Physical Tool,Indoors (Office/Lab)
