id,name,source_ref,description,type_dims,level_dims,basis_dims,environment_dims,mode_dims,physicality_dims,cognitive_dims
05a81c96-1f58-5fda-bb71-32e68d721f93,"Direct clerical staff to keep records of export correspondence, bid requests, and credit collections, and to maintain current information on tariffs, licenses, and restrictions.",TASK_15,,Supplemental,,,Public-Facing,Communication,,
f0df0077-384c-5a46-8bb9-8e702f463d29,"Assess marketing potential of new and existing store locations, considering statistics and expenditures.",TASK_17,,Core,,,Outdoors,Theory/Concept,,
c033afdd-0da3-5e8e-a533-d6ecc1884a59,Direct foreign sales and service outlets of an organization.,TASK_16,,Core,,,Public-Facing,Communication,,
e45627da-f407-5977-8e3e-ca1c43c03175,"Assign, supervise, and review the activities of public relations staff.",TASK_21226,,Core,,,Public-Facing,Communication,,
0ead960a-2b8f-5c5b-9d85-91dc85662a74,Confer with labor relations managers to develop internal communications that keep employees informed of company activities.,TASK_21227,,Core,,,Team-Oriented,Communication,,
2f850cfe-f23f-5035-844b-cd64da3fa6fb,"Design and edit promotional publications, such as brochures.",TASK_21228,,Core,,,Public-Facing,Communication,,
601fca5c-bfa6-52e9-b320-c7d91963b633,"Develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",TASK_21229,,Core,,,Public-Facing,Communication,,
a35f927a-e810-5f5f-a970-e27fa2414b57,"Develop, implement, or maintain crisis communication plans.",TASK_21230,,Core,,,Public-Facing,Communication,,
9e79b006-c4da-5687-916b-dab05f2e1755,"Direct activities of external agencies, establishments, or departments that develop and implement communication strategies and information programs.",TASK_21231,,Core,,,Public-Facing,Communication,,
2e8b4bc3-fa45-50e2-8cb8-142911258281,Draft speeches for company executives and arrange interviews and other forms of contact for them.,TASK_21232,,Supplemental,,,Public-Facing,Communication,,
d9a681fa-1973-52d0-b692-c23851878f53,"Establish and maintain effective working relationships with clients, government officials, and media representatives and use these relationships to develop new business opportunities.",TASK_21233,,Core,,,Public-Facing,Communication,,
e8216335-55e5-5066-bf61-145c1f36c58a,Evaluate advertising and promotion programs for compatibility with public relations efforts.,TASK_21234,,Supplemental,,,Team-Oriented,Communication,,
3e6531d7-7752-5674-bb1c-0da8fc2a21ee,"Facilitate consumer relations or the relationship between parts of the company, such as the managers and employees, or different branch offices.",TASK_21235,,Supplemental,,,Public-Facing,Communication,,
e4e244c0-fabc-566a-9cbd-f4b4f300ba68,"Formulate policies and procedures related to public information programs, working with public relations executives.",TASK_21236,,Supplemental,,,Public-Facing,Communication,,
d31aa9ed-6eef-5136-8aeb-191f135f3809,"Identify main client groups and audiences, determine the best way to communicate publicity information to them, and develop and implement a communication plan.",TASK_21237,,Core,,,Public-Facing,Communication,,
a8c7a451-e8a4-58df-84d7-6a5aa1418006,Maintain company archives.,TASK_21238,,Supplemental,,,Public-Facing,Communication,,
1d08d5dd-c3e6-5b0d-83fa-a28ae00911b4,Manage communications budgets.,TASK_21239,,Supplemental,,,Public-Facing,Communication,,
9ac8ca05-8dbb-532c-bb8b-a15408b594a1,Manage in-house communication courses.,TASK_21240,,Supplemental,,,Public-Facing,Communication,,
2a05cfa2-24c4-5ffe-8528-aecb53186239,"Manage special events, such as sponsorship of races, parties introducing new products, or other activities the firm supports, to gain public attention through the media without advertising directly.",TASK_21241,,Supplemental,,,Public-Facing,Communication,,
42d438a1-2c4e-530a-9625-c55cc26689d3,"Observe and report on social, economic, and political trends that might affect employers.",TASK_21242,,Core,,,Public-Facing,Communication,,
200cfbc7-7437-5864-ad69-b871f0d9361a,"Produce films and other video products, regulate their distribution, and operate film library.",TASK_21243,,Core,,,Public-Facing,Communication,,
395cdcf0-5af5-549d-b420-5338b42f4807,Respond to requests for information about employers' activities or status.,TASK_21244,,Core,,,Public-Facing,Communication,,
69c280c8-c7f4-5247-bd7a-e11dc0525567,"Write interesting and effective press releases, prepare information for media kits, and develop and maintain company internet or intranet web pages.",TASK_21245,,Core,,,Public-Facing,Communication,,
c8cc5a64-ac9e-5a5c-941d-47f65a647aa7,Develop strategies to encourage new or increased contributions.,TASK_21252,,Core,,,Team-Oriented,Communication,,
41885b7f-bdc5-570e-89c1-d2584f26d231,Manage fundraising budgets.,TASK_21258,,Core,,,Team-Oriented,Software/Technology,,
63fefbd3-b65d-532c-9064-a03a79dc8961,Develop fundraising activity plans that maximize participation or contributions and minimize costs.,TASK_21251,,Core,,,Team-Oriented,Communication,,
5f376454-70ae-543f-9c3f-de1a7a330204,"Plan and direct special events for fundraising, such as silent auctions, dances, golf events, or walks.",TASK_21259,,Core,,,Team-Oriented,Communication,,
00edddbc-980a-5544-8f3d-afec3558d8fb,"Establish goals for soliciting funds, develop policies for collection and safeguarding of contributions, and coordinate disbursement of funds.",TASK_21255,,Core,,,Team-Oriented,Communication,,
83d1de9d-ef5d-5890-995b-812df6f5d42f,"Establish and maintain effective working relationships with clients, government officials, and media representatives and use these relationships to develop new fundraising opportunities.",TASK_21254,,Core,,,Public-Facing,Communication,,
30ff9dec-fe16-5e2a-bb41-833c63dc24dd,Compile or develop materials to submit to granting or other funding organizations.,TASK_21247,,Core,,,Team-Oriented,Communication,,
fec702d5-ef14-54c1-a268-27c30b3a58c9,"Contact corporate representatives, government officials, or community leaders to increase awareness of organizational causes, activities, or needs.",TASK_21249,,Core,,,Public-Facing,Communication,,
862cbcc3-e0a2-5861-ac74-7d37cae5c69f,"Conduct research to identify the goals, net worth, charitable donation history, or other data related to potential donors, potential investors, or general donor markets.",TASK_21248,,Core,,,Team-Oriented,Communication,,
24779ed3-2cf5-5405-8632-f4e7c6881e24,"Write interesting and effective press releases, prepare information for media kits, and develop and maintain company internet or intranet Web pages.",TASK_21261,,Core,,,Public-Facing,Communication,,
dc3b9094-d93b-5c2f-bddb-e42a68845a62,Formulate policies and procedures related to fundraising programs.,TASK_21257,,Core,,,Team-Oriented,Process/Method,,
c5ea4165-be1d-5517-b08f-568ca1922d10,"Assign, supervise, and review the activities of fundraising staff.",TASK_21246,,Core,,,Team-Oriented,Communication,,
6ed7833d-60fa-52de-b279-54a5b5eb9de3,Evaluate advertising and promotion programs for compatibility with fundraising efforts.,TASK_21256,,Core,,,Team-Oriented,Communication,,
c894ccf2-3ab6-5943-8c1b-02855400b0f9,"Direct activities of external agencies, establishments, or departments that develop and implement fundraising strategies and programs.",TASK_21253,,Core,,,Team-Oriented,Communication,,
eea0bd83-4747-537a-966d-74444747ad7d,Prepare and review operational reports and schedules to ensure accuracy and efficiency.,TASK_21,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
9cae64d5-a65a-516e-b94a-62f5f84e9b65,Set goals and deadlines for the department.,TASK_20,,Supplemental,,,Team-Oriented,Communication,,
bc79b47c-111a-5fb3-b810-7f2d14f2fc51,"Acquire, distribute and store supplies.",TASK_23,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
cfee0d67-4e8b-585b-a465-0e213603e32c,"Analyze internal processes and recommend and implement procedural or policy changes to improve operations, such as supply changes or the disposal of records.",TASK_22,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
93f3b341-5223-5e6a-b875-52e34b403f56,Conduct classes to teach procedures to staff.,TASK_30,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
c48695dd-dcb1-54f5-9838-1ea0aa16f451,"Plan, administer, and control budgets for contracts, equipment, and supplies.",TASK_24,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
87bba15d-0c63-5776-b700-c51c73f3f652,Hire and terminate clerical and administrative personnel.,TASK_26,,Supplemental,,,Indoors (Office/Lab),Software/Technology,,
b76a2950-d92e-5d8f-b455-5dfcc3a0c247,"Direct or coordinate the supportive services department of a business, agency, or organization.",TASK_19,,Supplemental,,,Team-Oriented,Software/Technology,,
6cea9002-58bc-5a2a-97f8-fb0f03a5e7d3,"Communicate with and provide guidance for external vendors and service providers to ensure the organization, department, or work unit's business needs are met.",TASK_21262,,Supplemental,,,Team-Oriented,Communication,,
93e61d84-f384-531f-a7ba-28ca4bdd2a3c,Develop operational standards and procedures for the work unit or department.,TASK_21263,,Core,,,Team-Oriented,Process/Method,,
29e296a7-92ce-5bf6-8ace-5ea07de67a92,Establish work procedures or schedules to organize the daily work of administrative staff.,TASK_21264,,Supplemental,,,Team-Oriented,Process/Method,,
e2f7b612-9b61-527e-96d6-b5baaca8635e,Learn to operate new office technologies as they are developed and implemented.,TASK_21265,,Supplemental,,,Indoors (Office/Lab),Software/Technology,,
c0861548-86e6-590a-a6e7-3fa4d6d747f9,"Manage paper or electronic filing systems by recording information, updating paperwork, or maintaining documents, such as attendance records or correspondence.",TASK_21266,,Supplemental,,,Indoors (Office/Lab),Software/Technology,,
7f0d091d-421b-53f5-b18f-cf3fd8a84736,"Meet with other departmental leaders to establish organizational goals, strategic plans, and objectives, as well as make decisions about personnel, resources, and space or equipment needs.",TASK_21267,,Supplemental,,,Team-Oriented,Communication,,
8f07f193-45c4-54c3-a285-8a914f22ac39,"Oversee payroll functions, such as maintaining timekeeping information and processing and submitting payroll.",TASK_21268,,Supplemental,,,Team-Oriented,Software/Technology,,
b6178648-ba6d-5677-bcb9-e068090bf6f6,"Read through contracts, regulations, and procedural guidelines to ensure comprehension and compliance.",TASK_21269,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
8a1e9903-6d4e-5b1f-b839-11c603b3e42f,Represent work unit at meetings or conferences and serve as liaison for requests or complaints.,TASK_21270,,Supplemental,,,Public-Facing,Communication,,
292395c5-5925-524f-a35e-48c3d058052b,Supervise administrative staff and provide training and orientation to new staff.,TASK_21271,,Supplemental,,,Team-Oriented,Communication,,
f3ff471e-bac5-50c1-bc0b-60e054e76244,"Monitor the facility to ensure that it remains safe, secure, and well-maintained.",TASK_21276,,Core,,,Indoors (Office/Lab),Physical Tool,,
990a13d3-c35a-5bda-9432-4f690e81a0ef,"Oversee the maintenance and repair of machinery, equipment, and electrical and mechanical systems.",TASK_21278,,Core,,,Indoors (Office/Lab),Physical Tool,,
d6840f03-150c-5992-b61a-4748d1060b4c,"Oversee construction and renovation projects to improve efficiency and to ensure that facilities meet environmental, health, and security standards, and comply with government regulations.",TASK_21277,,Core,,,Indoors (Office/Lab),Physical Tool,,
b183e226-5dc9-5253-aa00-72316848a709,"Participate in architectural and engineering planning and design, including space and installation management.",TASK_21279,,Core,,,Indoors (Office/Lab),Physical Tool,,
ec62295a-a0ef-5dc2-b668-400110bd3ca3,"Dispose of, or oversee the disposal of, surplus or unclaimed property.",TASK_21274,,Core,,,Indoors (Office/Lab),Physical Tool,,
d823d004-3638-51e5-bee2-9f1d00cc131c,Manage leasing of facility space.,TASK_21275,,Core,,,Indoors (Office/Lab),Communication,,
a10b2052-c615-5153-8b3e-58920ef18ae3,Develop budgets for security operations.,TASK_21291,,Core,,,Team-Oriented,Communication,,
653f3394-d9bb-5a8f-aa35-09eed027baf6,"Identify, investigate, or resolve security breaches.",TASK_21298,,Core,,,Independent,Process/Method,,
6c28f48a-4fcd-5314-a2ab-501234008a2b,"Plan, direct, or coordinate security activities to safeguard company employees, guests, or others on company property.",TASK_21302,,Core,,,Team-Oriented,Communication,,
e5be06c4-07e9-5996-a08a-7398473189ea,Direct or participate in emergency management and contingency planning.,TASK_21297,,Core,,,Team-Oriented,Communication,,
f43df6bc-fae8-5688-848e-a2b120936b6c,"Respond to medical emergencies, bomb threats, fire alarms, or intrusion alarms, following emergency response procedures.",TASK_21305,,Core,,,Outdoors,Process/Method,,
ba1598d9-941a-5ea1-8649-4648c7cb3e38,"Analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",TASK_21283,,Core,,,Independent,Process/Method,,
0a96ee8a-bc30-55c5-93cf-1f19d91ecdf3,"Create or implement security standards, policies, and procedures.",TASK_21290,,Core,,,Team-Oriented,Process/Method,,
23c144fa-da11-5f20-b860-0d14bebdd90a,Assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,TASK_21284,,Core,,,Independent,Process/Method,,
36980296-ed74-5b0e-941a-a794694c2c8a,"Supervise or provide leadership to subordinate security professionals, performing activities such as hiring, investigating applicants' backgrounds, training, assigning work, evaluating performance, or disciplining.",TASK_21307,,Core,,,Independent,Communication,,
910bd7e9-007a-548c-9cdb-40e17caf4a1e,"Develop, implement, manage, or evaluate policies and methods to protect personnel against harassment, threats, or violence.",TASK_21295,,Core,,,Outdoors,Communication,,
